# 78
54256.0648487 8.44076320625507 31.27764271995665
53861.09615046 8.85437892944742 24.596234752543275
55390.94567118 8.297511750421354 37.0652556251794
54739.7905506 8.736682462267549 30.107183679703414
53118.13445822 8.345988711119745 38.17677208811724
53447.17542095 8.988904613121088 21.94115569153698
53277.73775706 8.813816607764757 28.5207461719896
55387.00307824 8.311279706599109 34.59488740276347
55792.80940139 8.848361295085544 21.625783971892215
53230.89542569 8.5068688942514 31.34450906723534
52843.90178704 9.521484591591976 13.818484852835011
53467.12862581 8.939490061189863 25.792709126702952
54268.03566979 8.425272785023093 13.706008391847766
53203.945988 8.371556498645106 33.883620005672945
53298.72031273 8.971287791405693 13.707225196376701
53282.76164155 8.840064760888655 21.678136355320817
52847.92903819 9.51452642516613 12.642108727180812
53479.10374282 8.94766009871921 24.408874582383422
54653.92586007 8.879113728133103 24.2747364541406
56049.07600903 8.221182034403245 27.599211071184925
52488.95299039 8.41801976107595 37.27869379020411
55881.71843426 8.708863960757588 23.00910248958791
52409.0671521 9.083069895143872 21.335024468336982
54913.17585023 8.284179847869915 30.847706999434173
54387.76689595 8.531119982742991 31.57598787110988
53999.84555764 9.924520525075394 18.717789016503392
54708.86393657 9.118614468029145 10.04174422435444
53636.80711481 8.458436831391687 34.91605026975757
54407.7503309 8.651559902563555 26.028179157269157
53979.82125023 9.965668223613674 10.69016129387408
53871.1001648 8.978555351868772 23.413186237297655
52474.9582609 8.496035007210626 30.106994673710272
55797.85909167 8.855371351541342 26.056259488488955
54711.88080463 9.100678354996196 1.8211492072583517
52501.87420313 8.372021212030134 27.58195625136261
54241.07407477 8.476172266443736 36.56069045511194
53214.90152257 8.417354299032139 29.669123790368552
53217.96576389 8.449220305850545 30.716784338024688
54231.05594248 8.520279465574506 39.67821553033133
55399.9688309 8.253220547997845 38.56702978106993
55785.89916852 8.848695872055721 22.886090242943496
55381.99633241 8.332853379758713 33.409868887804116
52838.96338715 9.579377602597404 15.463521183708433
53234.89492292 8.533664140450973 34.326941766543285
54642.01431956 8.901761294508342 20.543110655169063
55409.87313507 8.23347423409388 36.06892704632237
54275.00225475 8.409933440010382 37.539129241776585
52862.90582002 9.364304066095396 12.396424576576642
55783.83755949 8.831480812748444 16.865167190072984
54218.12411887 8.57762024968688 32.7695248605557
54698.85862396 9.000163675018062 24.101855892935358
54400.7523863 8.609675464972716 29.516292116001804
56963.74073785 9.059644016418938 23.875040764937417
54280.99858391 8.390172836667977 29.39053020276225
52834.94114468 9.630270571422127 13.405591225629323
54627.05813183 8.840376241387897 25.319695491349407
54232.03926308 8.498059324093736 33.84955300563765
55307.1360272 8.74979021701295 25.460350387501023
53884.0570141 9.131767631651803 19.328953048961104
54010.75079664 9.84538120743664 12.992752053766834
53092.11638241 8.382167345187261 34.28934182900582
53226.88420671 8.505594325517587 28.448970041035125
52474.9512004 8.487340322952537 30.15268383298838
53207.919736 8.412621943491985 33.05946221928682
52871.8495737 9.28234717151387 19.057734139507534
55416.86065162 8.22335258080738 39.17906657218978
52855.91906447 9.42407332996953 19.148237550591745
56878.91162176 8.975768592174186 23.13130081552739
57172.05446586 8.227502428120882 33.855184285132225
53210.94826308 8.416259638953388 32.651002665331134
55883.70270567 8.68232067510277 24.824429642330795
54634.01921921 8.861428598724167 24.68272868501821
53880.06442697 9.053076451294078 24.81497780222033
54723.79545532 8.91721358739365 21.948552286927598
55778.86500544 8.860017626569324 21.196809066667228
54246.08840012 8.448022912988597 39.48796817648799
54234.07960775 8.516410314010477 38.908910292209406
