54256.0648487 7.799805151472978 0.13564692104068457 h45.fit
53861.09615046 7.685608701749403 0.14822792238178137 h32.fit
55390.94567118 7.748115351970788 0.13544176061000002 h65.fit
54739.7905506 7.756245394326682 0.13193153589199763 h60.fit
53118.13445822 7.800343103952438 0.13823780462198457 h19.fit
53447.17542095 7.695959629963765 0.14336458699877128 h27.fit
53277.73775706 7.711323911789391 0.1393132858010566 h16.fit
55387.00307824 7.7588492585734805 0.13708323565744363 h64.fit
55792.80940139 7.707775651662579 0.15099684890978876 h72.fit
53230.89542569 7.716218233897868 0.14100187418905563 h26.fit
52843.90178704 7.52726359355707 0.1615729405240402 h9.fit
53467.12862581 7.671365262042163 0.14579941695544466 h28.fit
54268.03566979 7.770980814749718 0.2009012540811733 h46.fit
53203.945988 7.75914150095625 0.14200724478614846 h20.fit
53298.72031273 7.733340464575663 0.16613868300100798 h18.fit
53282.76164155 7.752959896593264 0.15322758539616996 h17.fit
52847.92903819 7.545707838462617 0.1699535003627897 h10.fit
53479.10374282 7.6699188267913945 0.1473464774908801 h29.fit
54653.92586007 7.740098237516249 0.14199929162224753 h55.fit
56049.07600903 7.6511443027552195 0.15449633310565358 h76.fit
52488.95299039 7.673876212290049 0.1327616461021437 h5.fit
55881.71843426 7.750530748629538 0.1507423542074193 h74.fit
52409.0671521 7.726165760590106 0.15320091287443824 h2.fit
54913.17585023 7.738763085132744 0.1431799412253386 h61.fit
54387.76689595 7.701908128094423 0.14720453405294398 h49.fit
53999.84555764 7.653138584461092 0.1378291179837243 h37.fit
54708.86393657 7.694472825172446 0.1992780881960065 h57.fit
53636.80711481 7.781304531835609 0.13750517349579933 h31.fit
54407.7503309 7.699220176132952 0.14614090115840084 h51.fit
53979.82125023 7.690635215724149 0.14365936213316569 h36.fit
53871.1001648 7.668062440958031 0.14906562552709657 h33.fit
52474.9582609 7.678753431735584 0.15560539008261648 h4.fit
55797.85909167 7.689251877157761 0.1386582458676622 h73.fit
54711.88080463 7.683318587955039 0.44176870402607354 h58.fit
52501.87420313 7.732248385307413 0.16807552693787076 h6.fit
54241.07407477 7.772744986835982 0.1384941272260402 h43.fit
53214.90152257 7.699718947759631 0.1515543882218212 h23.fit
53217.96576389 7.702184867810547 0.14783766795323874 h24.fit
54231.05594248 7.74548939087415 0.12316457213041769 h40.fit
55399.9688309 7.740518558473427 0.14387361430604645 h66.fit
55785.89916852 7.721146819544868 0.14427849438734425 h71.fit
55381.99633241 7.76780587346067 0.13784728562643092 h63.fit
52838.96338715 7.586447664266669 0.15453544114229997 h8.fit
53234.89492292 7.717472647616562 0.13765795732858674 h15.fit
54642.01431956 7.809775994976344 0.1551982549955075 h54.fit
55409.87313507 7.737044638730538 0.14868243953631421 h67.fit
54275.00225475 7.812138602789575 0.13101812316108066 h47.fit
52862.90582002 7.604711650247952 0.1729627374084776 h12.fit
55783.83755949 7.722038803913139 0.1955450922629949 h70.fit
54218.12411887 7.742224231704354 0.13740628877903535 h39.fit
54698.85862396 7.715042107427582 0.13280059208572959 h56.fit
54400.7523863 7.72288720736988 0.1401967755807583 h50.fit
56963.74073785 7.816416801591899 0.1284636489575366 h78.fit
54280.99858391 7.807049299226462 0.15333939952280679 h48.fit
52834.94114468 7.587184057405311 0.15865936683723803 h7.fit
54627.05813183 7.705912737509861 0.14502567719966292 h52.fit
54232.03926308 7.757380853615814 0.137261374551579 h41.fit
55307.1360272 7.720563394515126 0.17137088692455119 h62.fit
53884.0570141 7.652601386381397 0.14047854383708436 h35.fit
54010.75079664 7.659566755963951 0.1392505731396638 h38.fit
53092.11638241 7.804340323850032 0.14652805310947792 h14.fit
53226.88420671 7.707518935695852 0.15666399786263843 h25.fit
52474.9512004 7.6535629759602575 0.15557066803503153 h3.fit
53207.919736 7.712569968312142 0.14565927739613863 h21.fit
52871.8495737 7.596632358813691 0.14657729992445911 h13.fit
55416.86065162 7.72100018663475 0.1379183884021241 h68.fit
52855.91906447 7.593460996098077 0.13924048988197063 h11.fit
56878.91162176 7.717614639492455 0.1405447961179458 h77.fit
57172.05446586 7.6168007114053475 0.14303629004984322 h79.fit
53210.94826308 7.704407902838511 0.145335463846085 h22.fit
55883.70270567 7.761459983556966 0.14974526134803517 h75.fit
54634.01921921 7.742945416207736 0.1294091609191287 h53.fit
53880.06442697 7.660940351682832 0.14562532578446324 h34.fit
54723.79545532 7.711336229283737 0.16167563189480347 h59.fit
55778.86500544 7.6967162543077805 0.14658205110152325 h69.fit
54246.08840012 7.822065889047255 0.12624801587909681 h44.fit
54234.07960775 7.810585071892461 0.12972386514828305 h42.fit
